clip_simple,clip_sft,clip_lm,clip_dpo,aesthetics_simple,aesthetics_sft,aesthetics_lm,aesthetics_dpo,ir_simple,ir_sft,ir_lm,ir_dpo
1.0,1.0,1.0,1.0,0.44176068902015686,0.4366822838783264,0.42932969331741333,0.43400341272354126,-1.5033925771713257,-0.9402782320976257,-1.301412582397461,0.21499747037887573
1.0,1.0,1.0,1.0,0.43820926547050476,0.45402735471725464,0.4490410387516022,0.47051283717155457,1.0740526914596558,0.5069759488105774,0.5137906074523926,0.41620713472366333
1.0,1.0,1.0,1.0,0.46377941966056824,0.4692065715789795,0.4457138180732727,0.4692065715789795,0.2693820297718048,-2.1390554904937744,-1.1319118738174438,-2.1390554904937744
1.0,1.0,1.0,1.0,0.4692065715789795,0.4314992129802704,0.4582391083240509,0.4522898495197296,-2.194685220718384,-1.0515714883804321,-0.636023223400116,0.27965453267097473
1.0,1.0,1.0,1.0,0.45639070868492126,0.4348445236682892,0.4251099228858948,0.4469078481197357,-1.4956204891204834,-0.6070995926856995,-0.9397121667861938,-0.4561547338962555
1.0,1.0,1.0,1.0,0.44062042236328125,0.4692065715789795,0.445649117231369,0.45639583468437195,-1.3093969821929932,-1.9886764287948608,0.2205827534198761,0.2370309978723526
1.0,1.0,1.0,1.0,0.45101022720336914,0.4692065715789795,0.4692065715789795,0.44597670435905457,0.5297836065292358,-2.2665698528289795,-2.2665698528289795,0.24563641846179962
1.0,1.0,1.0,1.0,0.4461275041103363,0.449154794216156,0.4408479928970337,0.44937369227409363,0.6103086471557617,1.0084160566329956,0.5555809140205383,0.19864097237586975
1.0,1.0,1.0,1.0,0.43834376335144043,0.44176241755485535,0.4308919906616211,0.4434031844139099,0.8116194009780884,0.5633789300918579,0.3856433033943176,0.4372093677520752
1.0,1.0,1.0,1.0,0.4481048583984375,0.4692065715789795,0.4562455713748932,0.4462445378303528,-1.8794667720794678,-1.9360090494155884,-0.447488397359848,-2.2040302753448486
1.0,1.0,1.0,1.0,0.41960132122039795,0.4595962166786194,0.45209917426109314,0.46047791838645935,1.3384175300598145,0.6103861927986145,-0.035313207656145096,-0.40431520342826843
1.0,1.0,1.0,1.0,0.4458322823047638,0.4692065715789795,0.4438174366950989,0.4692065715789795,0.8525878190994263,-2.2589733600616455,-0.35316169261932373,-2.2589733600616455
1.0,1.0,1.0,1.0,0.44929903745651245,0.441997230052948,0.4599675238132477,0.47353819012641907,0.8092214465141296,0.9997005462646484,0.7057686448097229,-1.567628264427185
1.0,1.0,1.0,1.0,0.44578975439071655,0.44347867369651794,0.4386022090911865,0.4424154460430145,0.8100796341896057,0.021701840683817863,0.1454094797372818,0.47607749700546265
1.0,1.0,1.0,1.0,0.43463432788848877,0.44469308853149414,0.43790313601493835,0.43662992119789124,0.33342504501342773,1.1190624237060547,0.7766739130020142,1.2854702472686768
1.0,1.0,1.0,1.0,0.42340171337127686,0.4530581533908844,0.418976753950119,0.42326948046684265,0.61090487241745,1.735841989517212,0.04394512251019478,1.48209547996521
1.0,1.0,1.0,1.0,0.43865036964416504,0.43348225951194763,0.4415019750595093,0.45321252942085266,0.09201601147651672,-0.05423406511545181,-1.6184144020080566,-2.2106521129608154
1.0,1.0,1.0,1.0,0.45921194553375244,0.45663878321647644,0.4614587724208832,0.46029454469680786,0.4587165117263794,-0.3113662600517273,0.3444348871707916,-0.2969856262207031
1.0,1.0,1.0,1.0,0.4692065715789795,0.4558437168598175,0.45741692185401917,0.44966018199920654,-1.9790492057800293,0.30251544713974,-0.28861454129219055,0.04258382320404053
1.0,1.0,1.0,1.0,0.4375189244747162,0.4391809403896332,0.44519901275634766,0.4504612684249878,0.1933722198009491,1.7587311267852783,1.3148027658462524,-2.1583075523376465
1.0,1.0,1.0,1.0,0.4473732113838196,0.4275100529193878,0.43821555376052856,0.44014906883239746,1.2904144525527954,-1.171980619430542,0.07896621525287628,-2.095608949661255
1.0,1.0,1.0,1.0,0.4458696246147156,0.42156240344047546,0.43646228313446045,0.449057936668396,0.36999383568763733,0.5768035054206848,1.761623501777649,1.9033480882644653
1.0,1.0,1.0,1.0,0.44901981949806213,0.4387385845184326,0.46165546774864197,0.45128026604652405,1.208289623260498,0.7431792616844177,0.8864836096763611,1.3402783870697021
1.0,1.0,1.0,1.0,0.4581003487110138,0.45393097400665283,0.46482715010643005,0.45511943101882935,-0.05115005746483803,-0.3203934133052826,-0.648788332939148,0.11507629603147507
1.0,1.0,1.0,1.0,0.43873679637908936,0.44956403970718384,0.44724562764167786,0.4391762614250183,-0.6702609658241272,-0.225950226187706,-0.3583187758922577,-0.8050923347473145
1.0,1.0,1.0,1.0,0.4562091827392578,0.4341300129890442,0.4411792755126953,0.43236589431762695,0.5766245126724243,-1.866899847984314,1.908424973487854,1.8755449056625366
1.0,1.0,1.0,1.0,0.4525829255580902,0.4158483147621155,0.4502018690109253,0.44721102714538574,-0.8071882724761963,-0.9126589298248291,-0.19953268766403198,-0.2561580240726471
1.0,1.0,1.0,1.0,0.4590074121952057,0.4602420926094055,0.4563077390193939,0.45787686109542847,-0.7296739816665649,0.0411640927195549,1.017192006111145,-0.0860089659690857
1.0,1.0,1.0,1.0,0.44978615641593933,0.4616318941116333,0.46646928787231445,0.446010559797287,-0.516828179359436,0.09089398384094238,-0.14302237331867218,-2.257347583770752
1.0,1.0,1.0,1.0,0.45390453934669495,0.45181208848953247,0.44201400876045227,0.4692065715789795,-1.186755895614624,-0.7062898874282837,-0.7165375351905823,-1.7688391208648682
1.0,1.0,1.0,1.0,0.4427507221698761,0.4474068880081177,0.45212608575820923,0.44099345803260803,0.32047605514526367,-1.175988793373108,-0.6489625573158264,-0.54111248254776
1.0,1.0,1.0,1.0,0.4343756437301636,0.4692065715789795,0.44182687997817993,0.4351224899291992,-0.5068761110305786,-2.072112560272217,-0.4079532325267792,0.8022336959838867
1.0,1.0,1.0,1.0,0.4182754158973694,0.44377824664115906,0.45423227548599243,0.4465627670288086,-1.5103363990783691,0.2630673050880432,-0.8499270081520081,-0.39912086725234985
1.0,1.0,1.0,1.0,0.44239476323127747,0.4527319073677063,0.4383617639541626,0.4565468728542328,0.773826003074646,-1.2081842422485352,-0.5763391852378845,-0.5252912044525146
1.0,1.0,1.0,1.0,0.4282844066619873,0.3510705530643463,0.4263250529766083,0.4479471743106842,0.5789936780929565,-0.3795117139816284,0.4193043112754822,0.6034150123596191
1.0,1.0,1.0,1.0,0.45592018961906433,0.4530985951423645,0.4470713138580322,0.42953750491142273,1.3296183347702026,-2.236433982849121,-1.3151870965957642,0.5706309676170349
1.0,1.0,1.0,1.0,0.4396248459815979,0.429170697927475,0.4655104875564575,0.4284436106681824,-1.070172667503357,-0.49025654792785645,-0.39222025871276855,-0.8970516920089722
1.0,1.0,1.0,1.0,0.45283982157707214,0.44599077105522156,0.4692065715789795,0.4545239508152008,-0.14042356610298157,-0.8087539076805115,-2.193702459335327,-0.5539763569831848
1.0,1.0,1.0,1.0,0.44442838430404663,0.44446760416030884,0.44810131192207336,0.44694194197654724,0.8122031092643738,-0.7461269497871399,0.5940389037132263,-1.0527716875076294
1.0,1.0,1.0,1.0,0.4423883557319641,0.45001763105392456,0.4560477137565613,0.4415959119796753,-0.2572544515132904,0.9155135750770569,-0.4908110499382019,0.5286712646484375
1.0,1.0,1.0,1.0,0.4200201630592346,0.45297542214393616,0.44822928309440613,0.44894444942474365,-0.07396695762872696,-1.4876949787139893,-0.491142600774765,-1.003389835357666
1.0,1.0,1.0,1.0,0.44003814458847046,0.4502144753932953,0.4505256414413452,0.4465144872665405,1.3420453071594238,1.7144960165023804,1.7263879776000977,1.0985344648361206
1.0,1.0,1.0,1.0,0.43738096952438354,0.4474506974220276,0.4446117579936981,0.4426654875278473,1.158060908317566,1.2650384902954102,1.0760314464569092,0.7509132623672485
1.0,1.0,1.0,1.0,0.4674980938434601,0.4328923225402832,0.4499698281288147,0.450120210647583,1.7613143920898438,0.35954734683036804,0.3167969286441803,1.4821715354919434
1.0,1.0,1.0,1.0,0.4567599594593048,0.4692065715789795,0.47130388021469116,0.4596855044364929,0.10992556065320969,-2.1985061168670654,-0.8044888377189636,0.644705593585968
1.0,1.0,1.0,1.0,0.436674028635025,0.4499346613883972,0.45159223675727844,0.43971118330955505,0.5363873839378357,-0.2868008017539978,0.8022846579551697,-0.6277064681053162
1.0,1.0,1.0,1.0,0.4389473795890808,0.43591710925102234,0.4692065715789795,0.4598601162433624,0.09716740250587463,-0.6402281522750854,-2.205885171890259,0.37429723143577576
1.0,1.0,1.0,1.0,0.44202762842178345,0.4692065715789795,0.4692065715789795,0.43944475054740906,-0.0013665629085153341,-2.150265693664551,-2.150265693664551,-1.5634279251098633
1.0,1.0,1.0,1.0,0.45490968227386475,0.44282791018486023,0.45399266481399536,0.456490159034729,-0.4039783477783203,-0.016316358000040054,-1.357509970664978,-2.174320936203003
1.0,1.0,1.0,1.0,0.4609791338443756,0.46104657649993896,0.45466944575309753,0.45498794317245483,-0.46237754821777344,0.3177817463874817,0.3246828615665436,0.391115665435791
1.0,1.0,1.0,1.0,0.4437020719051361,0.43848949670791626,0.44542500376701355,0.4336951673030853,0.21961292624473572,-1.168027400970459,-0.764119029045105,-1.687601923942566
1.0,1.0,1.0,1.0,0.45683810114860535,0.42223355174064636,0.4672545790672302,0.4412866532802582,1.1608529090881348,-0.06126004084944725,-1.737653136253357,-0.0032264331821352243
1.0,1.0,1.0,1.0,0.46238043904304504,0.4570097029209137,0.462370365858078,0.447842538356781,-0.5601431727409363,1.4843381643295288,1.6128791570663452,0.9516465067863464
1.0,1.0,1.0,1.0,0.44810739159584045,0.45333579182624817,0.4406011402606964,0.44934606552124023,0.5780013203620911,0.5137134790420532,0.4121743440628052,-0.0005245850770734251
1.0,1.0,1.0,1.0,0.46031880378723145,0.4453165531158447,0.44962504506111145,0.46600979566574097,0.024785511195659637,0.17485308647155762,0.30927392840385437,1.0523496866226196
1.0,1.0,1.0,1.0,0.4657033085823059,0.44562476873397827,0.43567633628845215,0.462653249502182,0.24461309611797333,-1.7407402992248535,0.046183571219444275,0.485914409160614
1.0,1.0,1.0,1.0,0.4005163311958313,0.4276370406150818,0.4540339708328247,0.44988033175468445,-0.4659331142902374,-0.7501871585845947,0.9216136336326599,0.09647493809461594
1.0,1.0,1.0,1.0,0.44104430079460144,0.43512478470802307,0.4467318058013916,0.4277598559856415,-0.8542320132255554,-0.07453837990760803,-0.23159226775169373,-1.3902088403701782
1.0,1.0,1.0,1.0,0.44221580028533936,0.438429057598114,0.4507801830768585,0.4400607645511627,0.7845343351364136,0.15923044085502625,0.2114284485578537,-0.8510391116142273
1.0,1.0,1.0,1.0,0.4325835704803467,0.4417782723903656,0.44989433884620667,0.4462246596813202,-0.9936752319335938,0.10648436099290848,-0.9273577928543091,-0.0979377031326294
1.0,1.0,1.0,1.0,0.4539075791835785,0.4436488151550293,0.4652537405490875,0.4692065715789795,-1.0747448205947876,-1.696935772895813,-0.26545026898384094,-2.2113289833068848
1.0,1.0,1.0,1.0,0.4468746483325958,0.44022488594055176,0.4239955246448517,0.45286959409713745,0.5858228206634521,-1.5632028579711914,0.33869850635528564,1.948121428489685
1.0,1.0,1.0,1.0,0.4548981189727783,0.4600756764411926,0.4476833641529083,0.4421115815639496,0.02713147923350334,0.2931148409843445,0.1821935623884201,-0.967059314250946
1.0,1.0,1.0,1.0,0.4332202970981598,0.4596167206764221,0.4466473162174225,0.4431290030479431,-1.6620562076568604,-2.282698392868042,-2.2618331909179688,0.7483285069465637
1.0,1.0,1.0,1.0,0.42759469151496887,0.4498347043991089,0.4576231837272644,0.4592667818069458,-0.4654926359653473,0.18982385098934174,-2.20595121383667,-0.6096470952033997
1.0,1.0,1.0,1.0,0.4569254517555237,0.4453812539577484,0.4433448910713196,0.4381374716758728,0.6863774657249451,0.9140884280204773,0.9682015776634216,0.7377046346664429
1.0,1.0,1.0,1.0,0.45259514451026917,0.4456583261489868,0.4522533416748047,0.4404756426811218,-1.2821358442306519,0.0709153413772583,0.3394598662853241,-2.2168197631835938
1.0,1.0,1.0,1.0,0.4341074824333191,0.4692065715789795,0.44202178716659546,0.4561048746109009,-1.2617559432983398,-2.2270681858062744,0.6438830494880676,1.0632779598236084
1.0,1.0,1.0,1.0,0.4525908827781677,0.4438048303127289,0.46212461590766907,0.4493316113948822,0.7263975143432617,0.024661842733621597,0.4116717576980591,1.2776275873184204
1.0,1.0,1.0,1.0,0.4514126181602478,0.4533766210079193,0.4445609152317047,0.4490114748477936,0.6090648174285889,1.347499966621399,1.4819527864456177,1.2351562976837158
1.0,1.0,1.0,1.0,0.4357871413230896,0.44301465153694153,0.43984171748161316,0.45887064933776855,0.3847081661224365,-1.5737308263778687,0.667350709438324,-0.22746805846691132
1.0,1.0,1.0,1.0,0.44985371828079224,0.458107590675354,0.46047264337539673,0.43797484040260315,0.24969899654388428,0.6921696066856384,-0.6221636533737183,-0.06874863803386688
1.0,1.0,1.0,1.0,0.4531145393848419,0.45785248279571533,0.44455063343048096,0.4390769302845001,0.9068586826324463,0.698640763759613,0.15294747054576874,0.7465097308158875
1.0,1.0,1.0,1.0,0.4467608332633972,0.4422970414161682,0.45486611127853394,0.44297200441360474,1.7746471166610718,1.7479945421218872,1.7727866172790527,1.714648962020874
1.0,1.0,1.0,1.0,0.4404008686542511,0.43711191415786743,0.43867889046669006,0.4511490762233734,-0.8766941428184509,-0.4332006573677063,-0.8920563459396362,-1.508210301399231
1.0,1.0,1.0,1.0,0.46728238463401794,0.4558624029159546,0.44452816247940063,0.45885488390922546,-0.9024549722671509,-2.2522966861724854,-2.2818946838378906,-0.4432277977466583
1.0,1.0,1.0,1.0,0.4376264810562134,0.4546728730201721,0.4277861416339874,0.4470827877521515,0.5169277191162109,-1.5806852579116821,0.4575672447681427,-1.7227451801300049
1.0,1.0,1.0,1.0,0.43595048785209656,0.4575350284576416,0.44094887375831604,0.4611736834049225,-2.189124822616577,-0.2987649440765381,-1.6433817148208618,-1.1397727727890015
1.0,1.0,1.0,1.0,0.4600107669830322,0.440001904964447,0.4406551718711853,0.4286368489265442,0.21694476902484894,0.899942934513092,0.9083449244499207,0.49610835313796997
1.0,1.0,1.0,1.0,0.4217463433742523,0.46828219294548035,0.4603758752346039,0.4584749639034271,0.696135938167572,-1.5339947938919067,-1.5388970375061035,-0.9066868424415588
1.0,1.0,1.0,1.0,0.44136399030685425,0.446987509727478,0.4426320791244507,0.4701880216598511,-0.41052600741386414,-0.5510375499725342,-1.0337656736373901,-0.8918013572692871
1.0,1.0,1.0,1.0,0.45283886790275574,0.4534655213356018,0.44409897923469543,0.44364532828330994,-0.8349219560623169,0.46718549728393555,-0.6164471507072449,0.33463284373283386
1.0,1.0,1.0,1.0,0.46298497915267944,0.46700072288513184,0.4567324221134186,0.44162416458129883,-0.6653531193733215,-1.2525724172592163,0.40140044689178467,-1.5680099725723267
1.0,1.0,1.0,1.0,0.4541409909725189,0.45163536071777344,0.4697834849357605,0.464461088180542,-0.04720408096909523,0.5479715466499329,-1.46822190284729,-0.30192098021507263
1.0,1.0,1.0,1.0,0.4656378924846649,0.4505378007888794,0.45154285430908203,0.43657276034355164,0.5551103949546814,1.1954255104064941,-0.36547109484672546,1.2766770124435425
1.0,1.0,1.0,1.0,0.44524064660072327,0.4239903390407562,0.41022351384162903,0.4284742772579193,-1.364861249923706,-0.4903745651245117,-1.0885488986968994,-1.6199132204055786
1.0,1.0,1.0,1.0,0.4314057230949402,0.42130908370018005,0.42575520277023315,0.45676931738853455,-0.0901113897562027,1.435095191001892,0.8800191283226013,-0.16667237877845764
1.0,1.0,1.0,1.0,0.4457230567932129,0.44621747732162476,0.4470635950565338,0.44561025500297546,1.5992240905761719,1.4628747701644897,1.6037139892578125,1.7806382179260254
1.0,1.0,1.0,1.0,0.4320893883705139,0.4276582896709442,0.45851948857307434,0.4449750483036041,1.7966605424880981,0.5916990637779236,0.4098189175128937,0.6434007883071899
1.0,1.0,1.0,1.0,0.43596556782722473,0.4676418602466583,0.4405663311481476,0.4351591169834137,0.022725529968738556,-2.2055649757385254,-0.7293487191200256,-1.2320305109024048
1.0,1.0,1.0,1.0,0.4692065715789795,0.4691125452518463,0.45096221566200256,0.4317340850830078,-2.1968185901641846,-1.6488929986953735,-1.4882277250289917,-2.044703722000122
1.0,1.0,1.0,1.0,0.44972530007362366,0.44989249110221863,0.4502618610858917,0.436958909034729,-1.7320408821105957,-0.8651562929153442,-1.3238147497177124,-1.3154045343399048
1.0,1.0,1.0,1.0,0.3699585795402527,0.4692065715789795,0.4692065715789795,0.45128753781318665,0.3306331932544708,-1.8975803852081299,-1.8975803852081299,-2.136273145675659
1.0,1.0,1.0,1.0,0.4493463337421417,0.4516042470932007,0.4527483880519867,0.45716211199760437,-2.092176675796509,-2.127459764480591,-2.013805866241455,-2.173421621322632
1.0,1.0,1.0,1.0,0.44513198733329773,0.4402616620063782,0.4449043571949005,0.4599587917327881,0.46493539214134216,-2.0835418701171875,0.21977883577346802,-0.323098361492157
1.0,1.0,1.0,1.0,0.455000638961792,0.46027860045433044,0.4389571249485016,0.46017351746559143,-0.046483978629112244,0.7210585474967957,0.7368429899215698,0.6368429660797119
1.0,1.0,1.0,1.0,0.45094946026802063,0.4511221647262573,0.43591374158859253,0.44017648696899414,0.5480521321296692,-1.381561040878296,-0.9445924162864685,-0.724794864654541
1.0,1.0,1.0,1.0,0.454734742641449,0.4633027911186218,0.448569655418396,0.4651194214820862,-1.8923715353012085,-1.3475170135498047,-2.114027976989746,-1.8398185968399048
1.0,1.0,1.0,1.0,0.4692065715789795,0.4591864347457886,0.4692065715789795,0.4692065715789795,-2.1834728717803955,0.932752788066864,-2.1834728717803955,-2.1834728717803955
1.0,1.0,1.0,1.0,0.4446336030960083,0.45912978053092957,0.4562472105026245,0.46108493208885193,-0.8204936981201172,-1.9989657402038574,0.5343378782272339,-1.5367815494537354
1.0,1.0,1.0,1.0,0.4692065715789795,0.4692065715789795,0.44774171710014343,0.43485119938850403,-2.2394983768463135,-2.2394983768463135,0.017572805285453796,-1.2521847486495972
1.0,1.0,1.0,1.0,0.4412260353565216,0.4564369022846222,0.4005686938762665,0.4413258731365204,-1.3493620157241821,0.36847934126853943,-0.6569177508354187,-0.7108849287033081
1.0,1.0,1.0,1.0,0.4146639108657837,0.4247293472290039,0.40271270275115967,0.4443899393081665,0.3386584222316742,-0.06422390788793564,-0.5055273771286011,-0.12281470745801926
1.0,1.0,1.0,1.0,0.4565387964248657,0.4600850045681,0.4527641832828522,0.44323062896728516,1.5660271644592285,1.5991936922073364,1.6697807312011719,1.8558690547943115
1.0,1.0,1.0,1.0,0.46854832768440247,0.4470984637737274,0.450114369392395,0.44722360372543335,0.044668883085250854,-0.36855679750442505,-0.20101654529571533,-0.26307594776153564
1.0,1.0,1.0,1.0,0.4438490867614746,0.45060494542121887,0.4396337866783142,0.44013452529907227,-0.31661316752433777,-0.23635372519493103,-0.12249661982059479,-0.12800665199756622
1.0,1.0,1.0,1.0,0.4508536159992218,0.43221065402030945,0.45404765009880066,0.4440617859363556,-0.4848092794418335,-0.580632746219635,-0.73125821352005,0.00859821680933237
1.0,1.0,1.0,1.0,0.4310368597507477,0.45232149958610535,0.46895477175712585,0.45825546979904175,-0.3584791123867035,-1.3310614824295044,-0.9692813754081726,-1.841870665550232
1.0,1.0,1.0,1.0,0.4692065715789795,0.4692065715789795,0.4552072286605835,0.43055403232574463,-2.0810937881469727,-2.0810937881469727,-0.172768697142601,-2.0833237171173096
1.0,1.0,1.0,1.0,0.4284032881259918,0.4629180431365967,0.4618103504180908,0.4372847378253937,-0.5633999705314636,-0.8944903612136841,-0.9770504832267761,0.8785200715065002
1.0,1.0,1.0,1.0,0.40825143456459045,0.4408363103866577,0.4200984835624695,0.436968594789505,1.3469949960708618,0.6647586226463318,0.7637985348701477,1.5638240575790405
1.0,1.0,1.0,1.0,0.44765937328338623,0.439065545797348,0.4366583228111267,0.4490146338939667,1.1315031051635742,1.6318174600601196,1.2155475616455078,-0.8641370534896851
1.0,1.0,1.0,1.0,0.44486352801322937,0.4606372117996216,0.4395422041416168,0.4481008052825928,-0.5979381799697876,-0.6217808127403259,0.141043558716774,-0.5867261290550232
1.0,1.0,1.0,1.0,0.4573214054107666,0.44830039143562317,0.4535270631313324,0.44927462935447693,0.10486417263746262,0.5459486842155457,-1.1834173202514648,0.5733120441436768
1.0,1.0,1.0,1.0,0.4385267198085785,0.43278613686561584,0.4416055381298065,0.45539191365242004,1.277620553970337,1.0040254592895508,1.364773154258728,0.29163822531700134
1.0,1.0,1.0,1.0,0.44113072752952576,0.4561119079589844,0.4580419361591339,0.4559200406074524,0.8607947826385498,0.36812227964401245,0.7593643665313721,0.2482592910528183
1.0,1.0,1.0,1.0,0.44988739490509033,0.4468630254268646,0.45174291729927063,0.4692065715789795,-1.1450281143188477,-1.2441085577011108,-0.36423617601394653,-2.2538559436798096
1.0,1.0,1.0,1.0,0.4456903338432312,0.4556709825992584,0.44377514719963074,0.43234214186668396,0.670860767364502,0.4724169075489044,0.847872257232666,-0.9459959268569946
1.0,1.0,1.0,1.0,0.4270869195461273,0.45469456911087036,0.4692065715789795,0.4692065715789795,0.29482007026672363,-1.7050679922103882,-2.2764105796813965,-2.2764105796813965
1.0,1.0,1.0,1.0,0.44336849451065063,0.46382105350494385,0.4389590620994568,0.4505179822444916,-0.000500402064062655,-2.261289119720459,-2.0991668701171875,-0.9736242294311523
1.0,1.0,1.0,1.0,0.4239104986190796,0.43126359581947327,0.451503187417984,0.4539497494697571,-1.2240569591522217,0.3758251965045929,-1.284511923789978,0.0509842224419117
1.0,1.0,1.0,1.0,0.4692065715789795,0.4692065715789795,0.4692065715789795,0.4559614062309265,-2.280552387237549,-2.280552387237549,-2.280552387237549,-2.05729341506958
1.0,1.0,1.0,1.0,0.45304834842681885,0.45460963249206543,0.4448087513446808,0.4551902413368225,0.22108204662799835,-0.8186075687408447,-0.8118886351585388,-1.778791904449463
1.0,1.0,1.0,1.0,0.4184693396091461,0.4412539601325989,0.4271582067012787,0.43902790546417236,-0.12584573030471802,0.11653009802103043,0.2925155460834503,-1.87688410282135
1.0,1.0,1.0,1.0,0.4474636912345886,0.4598475694656372,0.44636207818984985,0.45197436213493347,-1.2712898254394531,-0.22587086260318756,-2.0526535511016846,-0.37500807642936707
1.0,1.0,1.0,1.0,0.4559457302093506,0.45026636123657227,0.44644179940223694,0.45357123017311096,-0.9996391534805298,-0.27985483407974243,0.507585346698761,0.15725558996200562
1.0,1.0,1.0,1.0,0.4094400107860565,0.4283899962902069,0.42801034450531006,0.4642883539199829,-0.2407669723033905,-0.6692155599594116,-0.020593129098415375,0.31206315755844116
1.0,1.0,1.0,1.0,0.45025745034217834,0.45258060097694397,0.4497300386428833,0.4463193416595459,0.5056138038635254,1.0868594646453857,1.5293439626693726,0.02535768412053585
1.0,1.0,1.0,1.0,0.44625112414360046,0.43496108055114746,0.4388536810874939,0.44335970282554626,-1.4454487562179565,-0.5284160375595093,0.41786515712738037,-1.1863555908203125
1.0,1.0,1.0,1.0,0.4692065715789795,0.457460880279541,0.4692065715789795,0.43195420503616333,-2.204787492752075,-1.5123193264007568,-2.204787492752075,0.35175034403800964
1.0,1.0,1.0,1.0,0.45262807607650757,0.45139265060424805,0.4427231252193451,0.44902729988098145,0.19781337678432465,-0.8885009288787842,-0.8210452198982239,1.0626845359802246
1.0,1.0,1.0,1.0,0.45643413066864014,0.4467468559741974,0.41227343678474426,0.44658446311950684,-0.16766755282878876,1.2186870574951172,0.6019619107246399,-0.4238382875919342
1.0,1.0,1.0,1.0,0.44404637813568115,0.4493900537490845,0.4458215832710266,0.4530135989189148,-2.203014612197876,-0.7058291435241699,-1.8326783180236816,-0.7063584923744202
1.0,1.0,1.0,1.0,0.4651971161365509,0.44014614820480347,0.4611245393753052,0.45170819759368896,0.6885411739349365,0.9499107599258423,0.9637531638145447,0.7664123177528381
1.0,1.0,1.0,1.0,0.4490017890930176,0.4439361095428467,0.4546290636062622,0.45066720247268677,-0.6421623229980469,-1.4321891069412231,-1.9097851514816284,-0.3947029411792755
1.0,1.0,1.0,1.0,0.4500061571598053,0.4493909180164337,0.4474300444126129,0.45205122232437134,0.7973421812057495,0.08304121345281601,-1.9850393533706665,0.5658025145530701
1.0,1.0,1.0,1.0,0.4527686834335327,0.45867833495140076,0.4603203237056732,0.4446425139904022,-0.5882658362388611,0.3621291220188141,0.43381640315055847,-0.83018559217453
1.0,1.0,1.0,1.0,0.4430105686187744,0.4472692012786865,0.4270677864551544,0.4692065715789795,-1.1686489582061768,-0.5181645154953003,-1.4713337421417236,-2.2650840282440186
